rain_s,month,PRCPs1,TMAXs1,TMINs1,rain_s1,PRCPj1,SNOWj1,SNWDj1,TMAXj1,TMINj1,prec_j1,PRCPs2,TMAXs2,TMINs2,rain_s2,PRCPj2,SNOWj2,SNWDj2,TMAXj2,TMINj2,prec_j2,PRCPs3,TMAXs3,TMINs3,rain_s3,PRCPj3,SNOWj3,SNWDj3,TMAXj3,TMINj3,prec_j3
1,4,0,73,46,0,0.89,0,0,43,38,1,0,70,47,0,1,0,0,39,35,1,0,66,47,0,0.49,0,0,41,35,1
0,4,0.22,63,44,1,0.23,0,0,44,33,1,0,73,46,0,0.89,0,0,43,38,1,0,70,47,0,1,0,0,39,35,1
1,4,0,60,41,0,0,0,0,49,31,0,0.22,63,44,1,0.23,0,0,44,33,1,0,73,46,0,0.89,0,0,43,38,1
1,4,0.12,54,44,1,0,0,0,60,33,0,0,60,41,0,0,0,0,49,31,0,0.22,63,44,1,0.23,0,0,44,33,1
1,4,0.13,54,43,1,0,0,0,60,,0,0.12,54,44,1,0,0,0,60,33,0,0,60,41,0,0,0,0,49,31,0
0,4,0.05,56,42,1,0,0,0,58,33,0,0.13,54,43,1,0,0,0,60,,0,0.12,54,44,1,0,0,0,60,33,0
1,4,0,60,40,0,0.07,0,0,57,40,1,0.05,56,42,1,0,0,0,58,33,0,0.13,54,43,1,0,0,0,60,,0
1,4,0.01,77,51,1,0.21,0,0,46,37,1,0,60,40,0,0.07,0,0,57,40,1,0.05,56,42,1,0,0,0,58,33,0
0,4,0.07,60,48,1,0.67,0,0,45,38,1,0.01,77,51,1,0.21,0,0,46,37,1,0,60,40,0,0.07,0,0,57,40,1
0,4,0,61,45,0,0.36,0,0,45,40,1,0.07,60,48,1,0.67,0,0,45,38,1,0.01,77,51,1,0.21,0,0,46,37,1
0,5,0,63,46,0,0.31,0,0,47,36,1,0,61,45,0,0.36,0,0,45,40,1,0.07,60,48,1,0.67,0,0,45,38,1
0,5,0,65,48,0,0.29,0,0,48,38,1,0,63,46,0,0.31,0,0,47,36,1,0,61,45,0,0.36,0,0,45,40,1
0,5,0,65,46,0,0.36,0,0,48,40,1,0,65,48,0,0.29,0,0,48,38,1,0,63,46,0,0.31,0,0,47,36,1
0,5,0,69,46,0,0,0,0,55,33,0,0,65,46,0,0.36,0,0,48,40,1,0,65,48,0,0.29,0,0,48,38,1
1,5,0,63,45,0,0,0,0,61,45,0,0,69,46,0,0,0,0,55,33,0,0,65,46,0,0.36,0,0,48,40,1
0,5,0.24,58,45,1,0,0,0,60,44,0,0,63,45,0,0,0,0,61,45,0,0,69,46,0,0,0,0,55,33,0
0,5,0,62,45,0,0,0,0,56,37,0,0.24,58,45,1,0,0,0,60,44,0,0,63,45,0,0,0,0,61,45,0
0,5,0,69,43,0,0,0,0,54,37,0,0,62,45,0,0,0,0,56,37,0,0.24,58,45,1,0,0,0,60,44,0
0,5,0,75,47,0,0,0,0,62,43,0,0,69,43,0,0,0,0,54,37,0,0,62,45,0,0,0,0,56,37,0
0,5,0,80,49,0,0.08,0,0,60,44,1,0,75,47,0,0,0,0,62,43,0,0,69,43,0,0,0,0,54,37,0
0,5,0,67,52,0,0,0,0,58,39,0,0,80,49,0,0.08,0,0,60,44,1,0,75,47,0,0,0,0,62,43,0
1,5,0,57,50,0,0.09,0,0,57,45,1,0,67,52,0,0,0,0,58,39,0,0,80,49,0,0.08,0,0,60,44,1
1,5,0.17,60,51,1,0,0,0,65,39,0,0,57,50,0,0.09,0,0,57,45,1,0,67,52,0,0,0,0,58,39,0
1,5,0.16,54,50,1,0,0,0,63,43,0,0.17,60,51,1,0,0,0,65,39,0,0,57,50,0,0.09,0,0,57,45,1
0,5,0.01,64,49,1,0,0,0,62,44,0,0.16,54,50,1,0,0,0,63,43,0,0.17,60,51,1,0,0,0,65,39,0
0,5,0,68,49,0,0,0,0,63,43,0,0.01,64,49,1,0,0,0,62,44,0,0.16,54,50,1,0,0,0,63,43,0
0,5,0,60,52,0,0,0,0,63,45,0,0,68,49,0,0,0,0,63,43,0,0.01,64,49,1,0,0,0,62,44,0
0,5,0,67,51,0,0,0,0,63,43,0,0,60,52,0,0,0,0,63,45,0,0,68,49,0,0,0,0,63,43,0
0,5,0,78,54,0,0,0,0,63,44,0,0,67,51,0,0,0,0,63,43,0,0,60,52,0,0,0,0,63,45,0
0,5,0,71,53,0,,0,0,64,46,,0,78,54,0,0,0,0,63,44,0,0,67,51,0,0,0,0,63,43,0
0,5,0,74,51,0,,0,0,65,44,,0,71,53,0,,0,0,64,46,,0,78,54,0,0,0,0,63,44,0
0,5,0,78,53,0,,0,0,67,46,,0,74,51,0,,0,0,65,44,,0,71,53,0,,0,0,64,46,
0,5,0,62,53,0,,0,0,67,46,,0,78,53,0,,0,0,67,46,,0,74,51,0,,0,0,65,44,
0,5,0,61,53,0,,0,0,66,46,,0,62,53,0,,0,0,67,46,,0,78,53,0,,0,0,67,46,
0,5,0,64,52,0,,0,0,61,48,,0,61,53,0,,0,0,66,46,,0,62,53,0,,0,0,67,46,
0,5,0,60,52,0,,0,0,64,49,,0,64,52,0,,0,0,61,48,,0,61,53,0,,0,0,66,46,
0,5,0,71,53,0,,0,0,64,46,,0,60,52,0,,0,0,64,49,,0,64,52,0,,0,0,61,48,
0,5,0,76,53,0,,0,0,60,50,,0,71,53,0,,0,0,64,46,,0,60,52,0,,0,0,64,49,
0,5,0,82,54,0,,0,0,71,44,,0,76,53,0,,0,0,60,50,,0,71,53,0,,0,0,64,46,
0,5,0,79,55,0,,0,0,69,44,,0,82,54,0,,0,0,71,44,,0,76,53,0,,0,0,60,50,
0,5,0,73,50,0,0,0,0,68,45,0,0,79,55,0,,0,0,69,44,,0,82,54,0,,0,0,71,44,
1,6,0,77,53,0,0,0,0,66,50,0,0,73,50,0,0,0,0,68,45,0,0,79,55,0,,0,0,69,44,
1,6,0.18,61,53,1,0,0,0,68,46,0,0,77,53,0,0,0,0,66,50,0,0,73,50,0,0,0,0,68,45,0
0,6,0.02,64,55,1,0,0,0,66,50,0,0.18,61,53,1,0,0,0,68,46,0,0,77,53,0,0,0,0,66,50,0
0,6,0,68,53,0,0.28,0,0,63,49,1,0.02,64,55,1,0,0,0,66,50,0,0.18,61,53,1,0,0,0,68,46,0
0,6,0,73,53,0,0.43,0,0,53,46,1,0,68,53,0,0.28,0,0,63,49,1,0.02,64,55,1,0,0,0,66,50,0
0,6,0,80,55,0,0.76,0,0,55,46,1,0,73,53,0,0.43,0,0,53,46,1,0,68,53,0,0.28,0,0,63,49,1
0,6,0,85,56,0,0.52,0,0,54,46,1,0,80,55,0,0.76,0,0,55,46,1,0,73,53,0,0.43,0,0,53,46,1
0,6,0,88,60,0,0.53,0,0,52,44,1,0,85,56,0,0.52,0,0,54,46,1,0,80,55,0,0.76,0,0,55,46,1
0,6,0,87,58,0,0.12,0,0,51,45,1,0,88,60,0,0.53,0,0,52,44,1,0,85,56,0,0.52,0,0,54,46,1
0,6,0,84,58,0,0.03,0,0,57,42,1,0,87,58,0,0.12,0,0,51,45,1,0,88,60,0,0.53,0,0,52,44,1
0,6,0,78,52,0,0.27,0,0,56,44,1,0,84,58,0,0.03,0,0,57,42,1,0,87,58,0,0.12,0,0,51,45,1
0,6,0,76,52,0,1.23,0,0,54,43,1,0,78,52,0,0.27,0,0,56,44,1,0,84,58,0,0.03,0,0,57,42,1
0,6,0,68,53,0,0.03,0,0,53,46,1,0,76,52,0,1.23,0,0,54,43,1,0,78,52,0,0.27,0,0,56,44,1
0,6,0,75,49,0,0,0,0,60,41,0,0,68,53,0,0.03,0,0,53,46,1,0,76,52,0,1.23,0,0,54,43,1
0,6,0,82,53,0,0,0,0,79,51,0,0,75,49,0,0,0,0,60,41,0,0,68,53,0,0.03,0,0,53,46,1
0,6,0,86,61,0,0,0,0,73,51,0,0,82,53,0,0,0,0,79,51,0,0,75,49,0,0,0,0,60,41,0
0,6,0,73,52,0,0,0,0,75,49,0,0,86,61,0,0,0,0,73,51,0,0,82,53,0,0,0,0,79,51,0
0,6,0,77,52,0,0.01,0,0,63,50,1,0,73,52,0,0,0,0,75,49,0,0,86,61,0,0,0,0,73,51,0
1,6,0,76,57,0,0.19,0,0,57,47,1,0,77,52,0,0.01,0,0,63,50,1,0,73,52,0,0,0,0,75,49,0
0,6,0.02,75,56,1,0,0,0,64,47,0,0,76,57,0,0.19,0,0,57,47,1,0,77,52,0,0.01,0,0,63,50,1
0,6,0,77,55,0,0,0,0,62,52,0,0.02,75,56,1,0,0,0,64,47,0,0,76,57,0,0.19,0,0,57,47,1
0,6,0,78,57,0,0,0,0,66,48,0,0,77,55,0,0,0,0,62,52,0,0.02,75,56,1,0,0,0,64,47,0
0,6,0,77,55,0,0,0,0,68,47,0,0,78,57,0,0,0,0,66,48,0,0,77,55,0,0,0,0,62,52,0
0,6,0,79,53,0,0,0,0,71,49,0,0,77,55,0,0,0,0,68,47,0,0,78,57,0,0,0,0,66,48,0
0,6,0,78,61,0,0,0,0,69,47,0,0,79,53,0,0,0,0,71,49,0,0,77,55,0,0,0,0,68,47,0
0,6,0,87,60,0,0.02,0,0,64,48,1,0,78,61,0,0,0,0,69,47,0,0,79,53,0,0,0,0,71,49,0
0,6,0,89,64,0,0.74,0,0,63,51,1,0,87,60,0,0.02,0,0,64,48,1,0,78,61,0,0,0,0,69,47,0
1,6,0,92,63,0,0.01,0,0,58,45,1,0,89,64,0,0.74,0,0,63,51,1,0,87,60,0,0.02,0,0,64,48,1
0,6,0.01,83,65,1,0.1,0,0,61,45,1,0,92,63,0,0.01,0,0,58,45,1,0,89,64,0,0.74,0,0,63,51,1
0,6,0,84,63,0,0.79,0,0,60,47,1,0.01,83,65,1,0.1,0,0,61,45,1,0,92,63,0,0.01,0,0,58,45,1
0,7,0,87,59,0,0.03,0,0,62,48,1,0,84,63,0,0.79,0,0,60,47,1,0.01,83,65,1,0.1,0,0,61,45,1
0,7,0,90,63,0,,0,0,59,46,,0,87,59,0,0.03,0,0,62,48,1,0,84,63,0,0.79,0,0,60,47,1
0,7,0,93,64,0,,0,0,57,45,,0,90,63,0,,0,0,59,46,,0,87,59,0,0.03,0,0,62,48,1
0,7,0,92,64,0,,0,0,53,48,,0,93,64,0,,0,0,57,45,,0,90,63,0,,0,0,59,46,
0,7,0,92,59,0,,0,0,63,42,,0,92,64,0,,0,0,53,48,,0,93,64,0,,0,0,57,45,
0,7,0,91,62,0,,0,0,67,45,,0,92,59,0,,0,0,63,42,,0,92,64,0,,0,0,53,48,
0,7,0,85,60,0,,0,0,69,47,,0,91,62,0,,0,0,67,45,,0,92,59,0,,0,0,63,42,
0,7,0,81,57,0,,0,0,70,52,,0,85,60,0,,0,0,69,47,,0,91,62,0,,0,0,67,45,
0,7,0,86,58,0,,0,0,69,51,,0,81,57,0,,0,0,70,52,,0,85,60,0,,0,0,69,47,
0,7,0,84,58,0,,0,0,64,48,,0,86,58,0,,0,0,69,51,,0,81,57,0,,0,0,70,52,
0,7,0,70,62,0,,0,0,63,46,,0,84,58,0,,0,0,64,48,,0,86,58,0,,0,0,69,51,
0,7,0,72,62,0,,0,0,54,44,,0,70,62,0,,0,0,63,46,,0,84,58,0,,0,0,64,48,
0,7,0,79,62,0,0.19,0,0,60,45,1,0,72,62,0,,0,0,54,44,,0,70,62,0,,0,0,63,46,
0,7,0,78,61,0,0.11,0,0,59,47,1,0,79,62,0,0.19,0,0,60,45,1,0,72,62,0,,0,0,54,44,
0,7,0,82,61,0,0.3,0,0,57,45,1,0,78,61,0,0.11,0,0,59,47,1,0,79,62,0,0.19,0,0,60,45,1
0,7,0,79,58,0,0.22,0,0,54,46,1,0,82,61,0,0.3,0,0,57,45,1,0,78,61,0,0.11,0,0,59,47,1
0,7,0,79,59,0,0.09,0,0,56,47,1,0,79,58,0,0.22,0,0,54,46,1,0,82,61,0,0.3,0,0,57,45,1
0,7,0,82,57,0,1.07,0,0,56,46,1,0,79,59,0,0.09,0,0,56,47,1,0,79,58,0,0.22,0,0,54,46,1
0,7,0,92,64,0,0.73,0,0,60,53,1,0,82,57,0,1.07,0,0,56,46,1,0,79,59,0,0.09,0,0,56,47,1
0,7,0,95,63,0,0.29,0,0,60,46,1,0,92,64,0,0.73,0,0,60,53,1,0,82,57,0,1.07,0,0,56,46,1
0,7,0,80,62,0,0.6,0,0,56,45,1,0,95,63,0,0.29,0,0,60,46,1,0,92,64,0,0.73,0,0,60,53,1
0,7,0,75,59,0,0,0,0,60,43,0,0,80,62,0,0.6,0,0,56,45,1,0,95,63,0,0.29,0,0,60,46,1
0,7,0,75,57,0,0,0,0,60,53,0,0,75,59,0,0,0,0,60,43,0,0,80,62,0,0.6,0,0,56,45,1
1,7,0,79,58,0,0.65,0,0,57,45,1,0,75,57,0,0,0,0,60,53,0,0,75,59,0,0,0,0,60,43,0
0,7,0.01,73,56,1,0.25,0,0,59,44,1,0,79,58,0,0.65,0,0,57,45,1,0,75,57,0,0,0,0,60,53,0
1,7,0,70,58,0,0,0,0,59,44,0,0.01,73,56,1,0.25,0,0,59,44,1,0,79,58,0,0.65,0,0,57,45,1
0,7,0.08,72,57,1,0.02,0,0,59,47,1,0,70,58,0,0,0,0,59,44,0,0.01,73,56,1,0.25,0,0,59,44,1
0,7,0,74,54,0,1.61,0,0,55,48,1,0.08,72,57,1,0.02,0,0,59,47,1,0,70,58,0,0,0,0,59,44,0
0,7,0,82,57,0,,0,0,55,43,,0,74,54,0,1.61,0,0,55,48,1,0.08,72,57,1,0.02,0,0,59,47,1
0,7,0,90,58,0,,0,0,54,50,,0,82,57,0,,0,0,55,43,,0,74,54,0,1.61,0,0,55,48,1
0,7,0,94,63,0,,0,0,54,43,,0,90,58,0,,0,0,54,50,,0,82,57,0,,0,0,55,43,
0,8,0,94,64,0,,0,0,53,43,,0,94,63,0,,0,0,54,43,,0,90,58,0,,0,0,54,50,
0,8,0,92,60,0,0,0,0,58,44,0,0,94,64,0,,0,0,53,43,,0,94,63,0,,0,0,54,43,
0,8,0,87,61,0,0,0,0,65,44,0,0,92,60,0,0,0,0,58,44,0,0,94,64,0,,0,0,53,43,
0,8,0,83,63,0,0.03,0,0,63,45,1,0,87,61,0,0,0,0,65,44,0,0,92,60,0,0,0,0,58,44,0
0,8,0,79,58,0,0,0,0,69,48,0,0,83,63,0,0.03,0,0,63,45,1,0,87,61,0,0,0,0,65,44,0
0,8,0,74,54,0,0,0,0,67,48,0,0,79,58,0,0,0,0,69,48,0,0,83,63,0,0.03,0,0,63,45,1
0,8,0,77,59,0,0.17,0,0,62,47,1,0,74,54,0,0,0,0,67,48,0,0,79,58,0,0,0,0,69,48,0
0,8,0,83,60,0,0.03,0,0,64,45,1,0,77,59,0,0.17,0,0,62,47,1,0,74,54,0,0,0,0,67,48,0
0,8,0,77,60,0,0,0,0,68,46,0,0,83,60,0,0.03,0,0,64,45,1,0,77,59,0,0.17,0,0,62,47,1
0,8,0,83,59,0,0,0,0,68,44,0,0,77,60,0,0,0,0,68,46,0,0,83,60,0,0.03,0,0,64,45,1
0,8,0,84,61,0,0.35,0,0,66,53,1,0,83,59,0,0,0,0,68,44,0,0,77,60,0,0,0,0,68,46,0
1,8,0,86,62,0,1.39,0,0,56,48,1,0,84,61,0,0.35,0,0,66,53,1,0,83,59,0,0,0,0,68,44,0
0,8,0.3,83,62,1,2.2,0,0,56,46,1,0,86,62,0,1.39,0,0,56,48,1,0,84,61,0,0.35,0,0,66,53,1
1,8,0,83,60,0,0.22,0,0,62,43,1,0.3,83,62,1,2.2,0,0,56,46,1,0,86,62,0,1.39,0,0,56,48,1
0,8,1.2,65,59,1,0,0,0,63,42,0,0,83,60,0,0.22,0,0,62,43,1,0.3,83,62,1,2.2,0,0,56,46,1
0,8,0,71,57,0,0,0,0,64,44,0,1.2,65,59,1,0,0,0,63,42,0,0,83,60,0,0.22,0,0,62,43,1
0,8,0,77,58,0,0.02,0,0,62,52,1,0,71,57,0,0,0,0,64,44,0,1.2,65,59,1,0,0,0,63,42,0
0,8,0,81,57,0,0.55,0,0,54,45,1,0,77,58,0,0.02,0,0,62,52,1,0,71,57,0,0,0,0,64,44,0
0,8,0,86,59,0,1.89,0,0,64,49,1,0,81,57,0,0.55,0,0,54,45,1,0,77,58,0,0.02,0,0,62,52,1
1,8,0,89,61,0,0.22,0,0,61,51,1,0,86,59,0,1.89,0,0,64,49,1,0,81,57,0,0.55,0,0,54,45,1
0,8,0.08,73,58,1,0.62,0,0,60,48,1,0,89,61,0,0.22,0,0,61,51,1,0,86,59,0,1.89,0,0,64,49,1
0,8,0,72,58,0,0,0,0,60,43,0,0.08,73,58,1,0.62,0,0,60,48,1,0,89,61,0,0.22,0,0,61,51,1
0,8,0,80,54,0,0.89,0,0,60,44,1,0,72,58,0,0,0,0,60,43,0,0.08,73,58,1,0.62,0,0,60,48,1
0,8,0,82,57,0,1.57,0,0,54,42,1,0,80,54,0,0.89,0,0,60,44,1,0,72,58,0,0,0,0,60,43,0
0,8,0,75,54,0,0.38,0,0,57,43,1,0,82,57,0,1.57,0,0,54,42,1,0,80,54,0,0.89,0,0,60,44,1
0,8,0,78,54,0,0,0,0,63,41,0,0,75,54,0,0.38,0,0,57,43,1,0,82,57,0,1.57,0,0,54,42,1
0,8,0,83,57,0,0,0,0,62,43,0,0,78,54,0,0,0,0,63,41,0,0,75,54,0,0.38,0,0,57,43,1
1,8,0,85,58,0,1.01,0,0,62,49,1,0,83,57,0,0,0,0,62,43,0,0,78,54,0,0,0,0,63,41,0
1,8,0.02,74,60,1,2.94,0,0,50,43,1,0,85,58,0,1.01,0,0,62,49,1,0,83,57,0,0,0,0,62,43,0
1,8,1.28,72,56,1,0.71,0,0,48,44,1,0.02,74,60,1,2.94,0,0,50,43,1,0,85,58,0,1.01,0,0,62,49,1
0,8,0.4,68,55,1,0.82,0,0,48,42,1,1.28,72,56,1,0.71,0,0,48,44,1,0.02,74,60,1,2.94,0,0,50,43,1
1,9,0,66,61,0,0.95,0,0,48,41,1,0.4,68,55,1,0.82,0,0,48,42,1,1.28,72,56,1,0.71,0,0,48,44,1
0,9,0.23,67,57,1,0.13,0,0,62,40,1,0,66,61,0,0.95,0,0,48,41,1,0.4,68,55,1,0.82,0,0,48,42,1
0,9,0,67,52,0,,0,0,65,45,,0.23,67,57,1,0.13,0,0,62,40,1,0,66,61,0,0.95,0,0,48,41,1
0,9,0,65,51,0,,0,0,61,44,,0,67,52,0,,0,0,65,45,,0.23,67,57,1,0.13,0,0,62,40,1
1,9,0,65,50,0,,0,0,57,40,,0,65,51,0,,0,0,61,44,,0,67,52,0,,0,0,65,45,
1,9,0.01,69,48,1,,0,0,58,43,,0,65,50,0,,0,0,57,40,,0,65,51,0,,0,0,61,44,
1,9,0.21,61,53,1,,0,0,54,44,,0.01,69,48,1,,0,0,58,43,,0,65,50,0,,0,0,57,40,
0,9,0.01,70,56,1,,0,0,49,42,,0.21,61,53,1,,0,0,54,44,,0.01,69,48,1,,0,0,58,43,
0,9,0,73,56,0,,0,0,56,41,,0.01,70,56,1,,0,0,49,42,,0.21,61,53,1,,0,0,54,44,
0,9,0,76,57,0,,0,0,55,43,,0,73,56,0,,0,0,56,41,,0.01,70,56,1,,0,0,49,42,
0,9,0,77,58,0,,0,0,54,47,,0,76,57,0,,0,0,55,43,,0,73,56,0,,0,0,56,41,
0,9,0,81,59,0,,0,0,59,53,,0,77,58,0,,0,0,54,47,,0,76,57,0,,0,0,55,43,
1,9,0,80,58,0,0.45,0,0,55,48,1,0,81,59,0,,0,0,59,53,,0,77,58,0,,0,0,54,47,
0,9,0.02,69,55,1,0.32,0,0,53,43,1,0,80,58,0,0.45,0,0,55,48,1,0,81,59,0,,0,0,59,53,
0,9,0,62,51,0,0.02,0,0,50,39,1,0.02,69,55,1,0.32,0,0,53,43,1,0,80,58,0,0.45,0,0,55,48,1
1,9,0,64,50,0,0.5,0,0,47,40,1,0,62,51,0,0.02,0,0,50,39,1,0.02,69,55,1,0.32,0,0,53,43,1
1,9,0.04,68,50,1,0.92,0,0,45,40,1,0,64,50,0,0.5,0,0,47,40,1,0,62,51,0,0.02,0,0,50,39,1
0,9,0.07,65,55,1,2.42,0,0,49,40,1,0.04,68,50,1,0.92,0,0,45,40,1,0,64,50,0,0.5,0,0,47,40,1
0,9,0,67,55,0,2.97,0,0,51,41,1,0.07,65,55,1,2.42,0,0,49,40,1,0.04,68,50,1,0.92,0,0,45,40,1
1,9,0,70,58,0,0.13,0,0,49,43,1,0,67,55,0,2.97,0,0,51,41,1,0.07,65,55,1,2.42,0,0,49,40,1
0,9,0.16,73,54,1,0.84,0,0,48,40,1,0,70,58,0,0.13,0,0,49,43,1,0,67,55,0,2.97,0,0,51,41,1
0,9,0,65,49,0,0.72,0,0,45,39,1,0.16,73,54,1,0.84,0,0,48,40,1,0,70,58,0,0.13,0,0,49,43,1
0,9,0,66,46,0,,0,0,53,36,,0,65,49,0,0.72,0,0,45,39,1,0.16,73,54,1,0.84,0,0,48,40,1
0,9,0,69,47,0,,0,0,59,38,,0,66,46,0,,0,0,53,36,,0,65,49,0,0.72,0,0,45,39,1
1,9,0,72,52,0,,0,0,53,37,,0,69,47,0,,0,0,59,38,,0,66,46,0,,0,0,53,36,
0,9,0.08,60,55,1,,0,0,47,41,,0,72,52,0,,0,0,53,37,,0,69,47,0,,0,0,59,38,
0,9,0,65,50,0,,0,0,48,41,,0.08,60,55,1,,0,0,47,41,,0,72,52,0,,0,0,53,37,
0,9,0,64,45,0,,0,0,44,40,,0,65,50,0,,0,0,48,41,,0.08,60,55,1,,0,0,47,41,
0,9,0,70,49,0,,0,0,52,44,,0,64,45,0,,0,0,44,40,,0,65,50,0,,0,0,48,41,
0,9,0,71,48,0,2.26,0,0,58,47,1,0,70,49,0,,0,0,52,44,,0,64,45,0,,0,0,44,40,
0,10,0,65,50,0,0.78,0,0,58,41,1,0,71,48,0,2.26,0,0,58,47,1,0,70,49,0,,0,0,52,44,
0,10,0,70,49,0,0.54,0,0,50,41,1,0,65,50,0,0.78,0,0,58,41,1,0,71,48,0,2.26,0,0,58,47,1
0,10,0,60,50,0,0,0,0,52,37,0,0,70,49,0,0.54,0,0,50,41,1,0,65,50,0,0.78,0,0,58,41,1
0,10,0,67,52,0,0,0,0,46,33,0,0,60,50,0,0,0,0,52,37,0,0,70,49,0,0.54,0,0,50,41,1
0,10,0,73,50,0,0,0,0,48,36,0,0,67,52,0,0,0,0,46,33,0,0,60,50,0,0,0,0,52,37,0
0,10,0,74,49,0,0,0,0,52,34,0,0,73,50,0,0,0,0,48,36,0,0,67,52,0,0,0,0,46,33,0
1,10,0,65,50,0,0,0,0,50,34,0,0,74,49,0,0,0,0,52,34,0,0,73,50,0,0,0,0,48,36,0
0,10,0.39,61,57,1,0,0,0,46,40,0,0,65,50,0,0,0,0,50,34,0,0,74,49,0,0,0,0,52,34,0
1,10,0,66,56,0,1.05,0,0,46,42,1,0.39,61,57,1,0,0,0,46,40,0,0,65,50,0,0,0,0,50,34,0
1,10,0.01,67,54,1,1.04,0,0,48,42,1,0,66,56,0,1.05,0,0,46,42,1,0.39,61,57,1,0,0,0,46,40,0
0,10,1.13,70,56,1,0.72,0,0,52,45,1,0.01,67,54,1,1.04,0,0,48,42,1,0,66,56,0,1.05,0,0,46,42,1
1,10,0,64,51,0,0.52,0,0,49,43,1,1.13,70,56,1,0.72,0,0,52,45,1,0.01,67,54,1,1.04,0,0,48,42,1
1,10,0.18,65,51,1,1.12,0,0,51,43,1,0,64,51,0,0.52,0,0,49,43,1,1.13,70,56,1,0.72,0,0,52,45,1
0,10,0.05,62,49,1,1.08,0,0,48,41,1,0.18,65,51,1,1.12,0,0,51,43,1,0,64,51,0,0.52,0,0,49,43,1
0,10,0,59,50,0,0.6,0,0,50,41,1,0.05,62,49,1,1.08,0,0,48,41,1,0.18,65,51,1,1.12,0,0,51,43,1
0,10,0,70,49,0,0.33,0,0,44,38,1,0,59,50,0,0.6,0,0,50,41,1,0.05,62,49,1,1.08,0,0,48,41,1
1,10,0,68,48,0,0.12,0,0,48,39,1,0,70,49,0,0.33,0,0,44,38,1,0,59,50,0,0.6,0,0,50,41,1
1,10,0.01,67,53,1,1.11,0,0,52,42,1,0,68,48,0,0.12,0,0,48,39,1,0,70,49,0,0.33,0,0,44,38,1
1,10,0.15,59,55,1,1.04,0,0,53,41,1,0.01,67,53,1,1.11,0,0,52,42,1,0,68,48,0,0.12,0,0,48,39,1
0,10,0.01,63,54,1,0.73,0,0,48,42,1,0.15,59,55,1,1.04,0,0,53,41,1,0.01,67,53,1,1.11,0,0,52,42,1
0,10,0,64,51,0,0.48,0,0,45,39,1,0.01,63,54,1,0.73,0,0,48,42,1,0.15,59,55,1,1.04,0,0,53,41,1
0,10,0,61,47,0,2.09,0,0,42,38,1,0,64,51,0,0.48,0,0,45,39,1,0.01,63,54,1,0.73,0,0,48,42,1
0,10,0,61,48,0,0.77,0,0,50,39,1,0,61,47,0,2.09,0,0,42,38,1,0,64,51,0,0.48,0,0,45,39,1
0,10,0,55,45,0,,0,0,47,43,,0,61,48,0,0.77,0,0,50,39,1,0,61,47,0,2.09,0,0,42,38,1
1,10,0,59,48,0,,0,0,45,39,,0,55,45,0,,0,0,47,43,,0,61,48,0,0.77,0,0,50,39,1
1,10,0.35,67,48,1,,0,0,45,36,,0,59,48,0,,0,0,45,39,,0,55,45,0,,0,0,47,43,
0,10,0.27,54,50,1,,0,0,49,33,,0.35,67,48,1,,0,0,45,36,,0,59,48,0,,0,0,45,39,
1,10,0,61,46,0,0,0,0,43,31,0,0.27,54,50,1,,0,0,49,33,,0.35,67,48,1,,0,0,45,36,
1,10,0.13,57,52,1,0.17,0,0,43,35,1,0,61,46,0,0,0,0,43,31,0,0.27,54,50,1,,0,0,49,33,
1,10,0.07,59,54,1,1,0,0,39,36,1,0.13,57,52,1,0.17,0,0,43,35,1,0,61,46,0,0,0,0,43,31,0
1,10,0.76,63,53,1,0.68,0,0,40,38,1,0.07,59,54,1,1,0,0,39,36,1,0.13,57,52,1,0.17,0,0,43,35,1
1,11,1.3,60,53,1,0.23,0,0,51,36,1,0.76,63,53,1,0.68,0,0,40,38,1,0.07,59,54,1,1,0,0,39,36,1
1,11,1.03,54,48,1,0,0,0,49,37,0,1.3,60,53,1,0.23,0,0,51,36,1,0.76,63,53,1,0.68,0,0,40,38,1
1,11,0.01,52,45,1,0.14,0.5,1,39,30,1,1.03,54,48,1,0,0,0,49,37,0,1.3,60,53,1,0.23,0,0,51,36,1
0,11,0.03,51,41,1,0.85,0,0,34,31,1,0.01,52,45,1,0.14,0.5,1,39,30,1,1.03,54,48,1,0,0,0,49,37,0
1,11,0,50,38,0,1.28,0,0,44,33,1,0.03,51,41,1,0.85,0,0,34,31,1,0.01,52,45,1,0.14,0.5,1,39,30,1
0,11,0.05,53,46,1,0,0,0,38,30,0,0,50,38,0,1.28,0,0,44,33,1,0.03,51,41,1,0.85,0,0,34,31,1
1,11,0,60,47,0,1.84,6.6,4,42,29,1,0.05,53,46,1,0,0,0,38,30,0,0,50,38,0,1.28,0,0,44,33,1
1,11,0.5,54,49,1,0.5,0,0,44,37,1,0,60,47,0,1.84,6.6,4,42,29,1,0.05,53,46,1,0,0,0,38,30,0
1,11,0.26,52,46,1,0.31,0,0,38,35,1,0.5,54,49,1,0.5,0,0,44,37,1,0,60,47,0,1.84,6.6,4,42,29,1
1,11,0.13,50,41,1,0.3,0,0,42,34,1,0.26,52,46,1,0.31,0,0,38,35,1,0.5,54,49,1,0.5,0,0,44,37,1
1,11,0.05,52,39,1,1.12,0,0,42,35,1,0.13,50,41,1,0.3,0,0,42,34,1,0.26,52,46,1,0.31,0,0,38,35,1
